x,y,z,u,v,w
1776.690482197545,-287.76726207602115,513.9805225387247,39.67167455872606,-204.5811176148266,-14.3787095360806
1740.518499267564,-279.6299654824209,497.6232694258072,38.60316709226836,-196.95090660437197,-14.634874613760628
2239.2125511123677,-358.6301618454788,648.6464387639061,50.341597968185134,-261.365348525411,-15.840542739678785
2190.48544430547,-350.95822934231853,627.5151164286469,46.46150248188845,-261.553841910744,-3.9879525597505574
2427.4772550577018,-390.64328423722617,704.8609473818755,58.998226842472235,-283.3365599887075,-30.769722749530622
2337.8241509281515,-370.6706876745311,674.0586005029957,49.826133014281275,-287.454653217793,1.3970035491642907
2047.372239845443,-331.9484367920753,592.4488252742321,44.032837833885786,-239.34798487354638,-9.65784686283394
2051.4433622145807,-328.3033317661323,593.8645719233731,48.28331567179881,-239.52928757964276,-20.870253476746765
2203.8345686970188,-362.0173166494544,639.1461829106431,50.921532344400255,-262.0324620753028,-20.471328661374365
2370.0128869513155,-380.79816681504474,686.8731560232172,51.453422300100726,-272.56041829500526,-13.74832162238147
2113.0674596760055,-338.10638472725844,611.7732030040693,49.920371650045695,-252.9375794159237,-18.850949728911456
1983.3852705282443,-317.27477094020736,572.212197584132,46.23863217015565,-234.79653656933175,-17.28927411708021
2000.5944178619511,-319.53987223827926,571.4842113358142,46.276891255632584,-240.2862552630458,-14.688459170788176
2263.8715748814548,-362.9558709753577,653.4074364763039,51.475504163312124,-261.5715916420489,-19.42274878398272
1863.394023757367,-297.74694353231286,539.0450273571823,42.45765880171,-219.63726573637544,-13.567042084965792
1921.779360146098,-310.7913591933627,558.8273846505551,42.1641728396819,-219.7300389665602,-13.77431961386542
1922.2189712632553,-297.24061938441133,543.5322552940147,44.66673588049658,-226.31663853282274,-13.874934659863913
2058.107836228897,-329.02225502891133,596.0172619251927,46.177153186612635,-239.49141805015063,-14.456124041706785
1941.7499832459898,-310.75853754943745,554.8479677272084,43.748283385043514,-221.13172547261613,-17.255130353326347
1731.2124758465425,-278.2358271634136,499.63016839913547,37.62065581661265,-200.62545433738475,-9.476894685565812
2094.7790056081885,-338.5250585466522,600.5657552434529,42.73603454789881,-232.596906728552,-9.086061657490179
1800.223831083501,-290.49561124314755,521.501504796297,39.433422402181364,-211.2428880134483,-9.755925689321275
1913.7763672061028,-303.0114073218425,551.5340501491885,45.43746022738144,-230.16890533721693,-16.166639243935943
2035.0300465696619,-329.6795473710731,588.6493059793112,46.33282012358763,-236.21831520161302,-18.20645943453948
2460.2641510149797,-399.24222088921124,711.8553103918302,54.07715977061613,-294.938651929583,-11.46791760871772
1939.686500621876,-306.9289988100345,553.3118143741133,44.44846358438787,-228.3576638363906,-14.385576636578312
1986.5580046754076,-324.630539092141,577.6973861043065,46.09906022590458,-245.2573164211735,-13.728002999199852
2261.666954375338,-369.21296427378724,656.1245633635773,46.872463974106786,-259.2380269288381,-8.736047245589015
1899.2623541558241,-311.03590119246206,550.3666824414964,42.75336991601396,-231.23754223837105,-11.129235545014854
1999.420790725675,-330.89209741114314,579.1394081793053,46.439538660256034,-226.76961088226656,-25.512849991847546
2048.3049590524843,-331.04686886699295,592.2079741594774,47.479955287282024,-239.6417905265606,-19.626355045543306
1763.7706815725123,-273.61167682194576,504.1752070885473,39.02768718195529,-205.6058209709966,-7.795663614405835
1897.0514396577182,-300.3673750957837,546.5696791647684,43.0312887776077,-220.31969754645337,-14.08763299025702
2242.873215236981,-362.7435513564099,643.2934523020506,49.12226455071609,-261.72615767701825,-13.541186929196149
2459.9875370993723,-389.5396771473429,708.8020279618378,51.481131840766544,-282.79911889588914,-6.426724433844958
2020.3923169806385,-325.00524061776304,584.3644256804187,45.10353062935961,-238.05296792488693,-12.71475471806719
1750.729326807208,-265.92707235913525,493.6937088905894,37.80975864045199,-214.23318974238066,3.238359966666552
1971.1287140005206,-321.8104905516551,570.735884312674,43.082736227934056,-237.24797681543177,-8.641494917815844
1930.7870983159692,-306.52829841543087,556.403639770485,44.3023016368526,-231.6302141751739,-12.243207219126921
1930.6461931357298,-310.90948306436053,558.4800016840367,43.528722341904604,-231.96954728059748,-11.216147932697629
2367.5728864838593,-379.5725378520812,683.7042769932506,51.180357375442036,-273.1223358284556,-12.433915660815288
2405.2784526406476,-381.23445476705734,687.920450903964,52.926996161795465,-291.8303755741294,-6.36804363466389
1923.2805937297726,-297.0083648207443,546.2014265772324,48.284209136111194,-233.46783191064557,-20.724951044836292
1944.4716843506876,-313.9766154299802,557.5005023906537,43.62262420720729,-225.82989370546102,-15.309027259080784
2468.99864291995,-392.32844098507024,703.9104890601881,52.20392896766825,-290.7944108603735,-5.09617986680989
2337.2969004691504,-377.8374514697459,678.8224378302127,51.226355337708846,-280.69787047279874,-9.491759794257883
1851.2502134045008,-298.3517272600133,532.0526313123792,38.66646799776045,-201.80358028816357,-12.45889300776714
2240.848954189517,-360.96685115363385,651.107596603535,50.77287506104719,-264.85103420569794,-15.965537166465216
1998.7906300256045,-320.6473550067725,577.3146096843585,48.08449525579105,-246.27082291597029,-17.190741844759803
1755.0766784565549,-277.08926706099675,505.65310198119477,37.60309483344765,-204.53887863329948,-5.510915725537865
2350.4598253185795,-373.1739570943499,676.6732675010278,52.537832955239004,-267.8566629014249,-18.18655822079799
2171.7704355301194,-350.817469787227,629.4171828347042,47.65709626212055,-255.7882945396481,-11.650322300232373
1834.087888044849,-294.46418359998455,531.0414314303301,39.833699141979395,-207.915137267126,-12.218971731406175
1859.5016317161408,-296.9838482174143,533.940420103974,40.26070007039028,-214.31304602766372,-9.811561683477283
1974.2607306249656,-316.61214689186414,572.8138764783753,44.10574940076385,-234.1831199001498,-11.241723836083708
2411.1758149670495,-381.68664123848845,692.5211303726392,54.74324532906381,-276.27318343445927,-20.13130585551028
2172.577840364849,-350.3849762528973,624.0459741192434,48.37296172523128,-253.58514640979726,-15.107498203759432
2029.437732144037,-325.606489563788,586.9186682493996,42.44786492985695,-235.51152932549238,-5.490925606756636
1838.5032206526303,-299.20128453709395,532.0851832115127,39.1793307742582,-214.91867341842757,-7.960359240887639
2017.3947934166717,-318.12616499698896,581.042361914063,42.080358543053855,-232.57935768012487,-3.972886197306965
1771.3110920146237,-278.5674993470383,505.2878634132814,38.62166714523728,-205.63547409268236,-7.9554490843472605
1777.8463008394665,-284.5985112968309,514.5389372582566,36.251267144586535,-205.5853070460083,-1.9701741259006598
2202.931500251847,-353.3259562222935,636.1305388955922,47.291149943166246,-253.86170552615908,-10.744000479235462
2419.381503446447,-382.8770965434988,689.5080663309863,53.760068267311865,-280.79776889184154,-14.975535890428807
2070.7084897857767,-331.35464623624716,593.8142605232745,42.60676795982767,-251.27469554134905,3.026398829754158
1842.4132764469778,-302.36405991646706,531.1928003029398,40.81208423166236,-214.65452093470333,-14.14571682162393
1925.4813019817593,-307.58394918522845,557.0579042726267,43.79847721111527,-221.6986463977434,-16.499552673692918
1746.3668765688499,-280.82667529540515,506.9110370703127,38.56594279428393,-206.6320000126576,-9.108468677176838
1942.4185563221035,-312.9892658560875,563.9955637709988,43.50957841854958,-230.98139340677903,-11.635071773569546
2093.14238295199,-320.1801475897541,596.236273040103,49.59053684074955,-243.64341678871978,-18.01995069249671
1970.3247490145404,-318.75476225296467,572.4293822006639,44.43949955605525,-234.12907867641553,-13.270118101140417
1794.4196651472284,-287.453932562012,518.0838979390674,43.00324998434181,-210.1020993426615,-20.408428023274606
1836.146778469043,-291.8324564810116,523.6779956056298,40.55578890918614,-210.61140751821733,-12.38529150163216
2198.817295593537,-348.39217911911834,633.7523885415893,51.12063712027683,-263.5753577309604,-15.838067047402458
1818.4239922474408,-294.5532694483104,524.8342533537958,38.899588752333756,-210.56491789572897,-8.967196028847537
2009.2424360324767,-320.12843837558444,578.5845127498334,43.88016639281017,-235.47187989276418,-9.30354992540055
2325.8605937802004,-371.88036415925524,671.3456652806799,52.74894094813239,-276.6826287605252,-15.016740454886627
1798.7235295722148,-287.5138618129688,513.4727448579783,39.973036059969644,-214.65387978987292,-8.972663411805962
1772.6782002607952,-284.50522982042617,510.3914345700948,40.06534508625019,-201.97422080787922,-16.127812802874857
1918.4389923230137,-307.4908930634776,552.1222928647686,41.00736658539268,-214.36088843747396,-12.409200249651397
2364.9296001265275,-379.42063912829775,684.7129714372901,47.96315718558032,-262.57499527063044,-8.09757407529839
1833.282925617802,-297.27428511301406,527.4357751304487,40.467080383504346,-216.6972017266225,-10.780590387732206
1926.6347615247896,-308.8990067558404,558.6603158014318,41.489278318828816,-222.36613651137978,-9.458776424641286
2130.8701728060405,-340.8999279639959,613.0866385598674,44.972743236075324,-248.64251173317137,-6.0704719753974965
1870.3989985263852,-295.5645502040061,538.9106240152461,40.58380631279656,-215.07766019586495,-9.167229788372845
2061.055398769422,-327.93300409951735,591.4254863131,47.68333276361041,-238.8924239189075,-19.07405223139949
2043.0380230334567,-327.19149362382996,586.846581741952,45.223860396389256,-244.5354144546738,-9.290728351740139
1961.8242033821061,-311.0304758204789,565.5171460947896,44.49439188629329,-229.22539956082127,-13.94775498940671
1865.994906180027,-301.6610078511093,540.831250651713,40.999167536773925,-219.80999992501236,-10.236995696562513
2309.4528895287467,-373.1006602613869,665.3079570614218,50.588929566243145,-264.9544048966924,-16.050105392109085
2227.958675305201,-353.70625552318825,640.2330233179287,53.02885134342485,-266.40447237656855,-20.49027260332747
2364.9361847536657,-383.2459429236063,682.8083845990227,49.8606249862922,-267.60987090801063,-12.7542300087526
1887.9188614780142,-301.75281689879426,542.1844294510233,43.596040770946736,-220.91043664843843,-16.604427070082835
1810.4850185338564,-287.3873821511953,520.8870559359962,41.07709352036993,-209.90575140697965,-13.965766677761344
2269.0272652500917,-366.91353805718603,656.1044042218045,50.749314116867644,-262.52726102909946,-17.779327136226595
2021.0237268389565,-322.8820669542658,584.7082001578441,46.475201397260946,-236.5639924530494,-16.839171730705484
1934.9930831218735,-309.3156781311268,559.680786922396,40.59379801145267,-227.13412197447119,-3.7659788995438053
1790.116546866584,-287.24020057133663,518.7165931893403,39.41588656287314,-206.6277882872655,-11.541360699534343
2241.3132723923463,-356.4774418921592,644.0944218093605,47.09057861397287,-262.0486574030927,-4.6577797351943975
1804.79383360282,-290.91663493296033,522.8572288988249,40.78480512844965,-215.7908845953677,-11.390543565738325
1808.1609987622815,-284.5271165621283,516.5653568897835,39.26438809938347,-212.31439747380878,-6.300208276769194
1836.602122376663,-281.22220192539703,524.7684680179973,42.98429071236339,-216.0453405396909,-12.972214263141613
1832.5808390530892,-291.8265414610482,526.7870310893823,40.58887598997151,-210.99506477511514,-12.258101445768872
1915.213862572642,-305.070287935673,550.5634454198312,42.56240654928053,-219.7215649852622,-13.695198711173758
1894.9275509325435,-303.6308776951629,547.8336310376183,42.502130104473224,-221.6349802199723,-12.97527597570715
2179.44215081897,-344.70604996246504,628.4242838226799,48.43273194931304,-239.16649266704036,-20.299484460206894
1971.572277778252,-320.34013205476026,567.3030212171185,44.14510406522968,-225.48780516197553,-17.63776532098087
2033.3321330917606,-317.42848341551127,576.5177641573815,47.23173426240068,-233.09678246631998,-19.022529769090237
2008.562388067482,-321.9811897591915,582.7097865404874,44.07669296143967,-237.38640489068288,-9.396691443000748
2164.9711555343674,-342.7014726787527,623.6086484960168,50.04492251860331,-255.01594320363586,-17.002148426793042
2454.0899076604237,-392.7682165422516,706.0048603313876,58.4847421477574,-307.7613626024678,-16.408486619008052
2269.203922670067,-370.60577763893986,657.5162828107559,48.963079810748944,-263.3070022632987,-13.171880001024505
1842.4348360938684,-295.2811254357632,530.1249702784114,41.49400184327647,-217.54877447815363,-12.21272624715383
1803.0190040627922,-291.7518248125773,523.3737086053873,43.40761620205041,-202.71404524943372,-25.949648068852152
1941.9678139674015,-309.70359536261606,558.3397962778283,43.56108614267546,-229.83986216340395,-11.506370354786394
2005.4772873440834,-318.05191145246783,576.7423390042345,45.44030174577903,-239.73926652653225,-11.335553396765567
